#, time, y[0], y[1], y[2], y[3], y[4], y[5], y[6], y[7], y[8], y[9], y[10], y[11], y[12], y[13], y[14], y[15], y[16], y[17], y[18], y[19], y[20], y[21], y[22], y[23], y[24], y[25], y[26], y[27], y[28], y[29], y[30], y[31], y[32], y[33], y[34], y[35], y[36], y[37], y[38], y[39], y[40], y[41], y[42], y[43], y[44], y[45], y[46], y[47], y[48], y[49], y[50], y[51], y[52], y[53], y[54], y[55], y[56], y[57], y[58], y[59]
#, time, y[0], y[1], y[2], y[3], y[4], y[5], y[6], y[7], y[8], y[9], y[10], y[11], y[12], y[13], y[14], y[15], y[16], y[17], y[18], y[19], y[20], y[21], y[22], y[23], y[24], y[25], y[26], y[27], y[28], y[29], y[30], y[31], y[32], y[33], y[34], y[35], y[36], y[37], y[38], y[39], y[40], y[41], y[42], y[43], y[44], y[45], y[46], y[47], y[48], y[49], y[50], y[51], y[52], y[53], y[54], y[55], y[56], y[57], y[58], y[59]
230, 7.666667, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057
231, 7.700000, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522
232, 7.733333, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522
233, 7.766667, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057
234, 7.800000, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025
235, 7.833333, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145
236, 7.866667, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785
237, 7.900000, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737
238, 7.933333, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912
239, 7.966667, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000
240, 8.000000, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912
241, 8.033333, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737
242, 8.066667, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785
243, 8.100000, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145
244, 8.133333, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025
245, 8.166667, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057
246, 8.200000, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522
247, 8.233333, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522
248, 8.266667, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057
249, 8.300000, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025
250, 8.333333, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145
251, 8.366667, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785
252, 8.400000, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737
253, 8.433333, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912
254, 8.466667, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000
255, 8.500000, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912
256, 8.533333, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737
257, 8.566667, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785
258, 8.600000, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145
259, 8.633333, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025
260, 8.666667, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057
261, 8.700000, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522
262, 8.733333, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522
263, 8.766667, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057
264, 8.800000, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025
265, 8.833333, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, -0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145
